2026-04-02 17:48:03,139 - __main__ - ERROR - Error converting PDF to images for C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf: Unable to get page count. Is poppler installed and in PATH?
2026-04-02 17:48:03,139 - __main__ - INFO - Extracted text from scanned PDF:
---
2026-04-02 17:48:03,139 - __main__ - INFO - ---
2026-04-02 17:53:55,172 - __main__ - INFO - Extracted text from image:
---
Part 7 - OCR on a Scanned Image

Create src/ocr/ocr_utils.py and start with a single scanned image OCR is needed when text is
trapped inside pixels, for example in scans, photographed forms, or image-only files.

Download a test image from the internet or create your own (e.g., a screenshot of some text, a
scanned document, etc.). Save it as data/raw/images/test_scan.png. You can also use images we
took from api in week2 if they contain text. To apply OCR to images pytesseract should be
used. Preprocessing significantly improves OCR accuracy compared to raw extraction.
---
2026-04-02 17:53:58,978 - __main__ - INFO - Treating C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf as a scanned PDF and applying OCR.
2026-04-02 17:53:58,995 - __main__ - ERROR - Error converting PDF to images for C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf: Unable to get page count. Is poppler installed and in PATH?
2026-04-02 17:53:58,995 - __main__ - INFO - Extracted text from scanned PDF:
---
2026-04-02 17:53:58,995 - __main__ - INFO - ---
2026-04-02 17:55:33,397 - __main__ - INFO - Extracted text from image:
---
Part 7 - OCR on a Scanned Image

Create src/ocr/ocr_utils.py and start with a single scanned image OCR is needed when text is
trapped inside pixels, for example in scans, photographed forms, or image-only files.

Download a test image from the internet or create your own (e.g., a screenshot of some text, a
scanned document, etc.). Save it as data/raw/images/test_scan.png. You can also use images we
took from api in week2 if they contain text. To apply OCR to images pytesseract should be
used. Preprocessing significantly improves OCR accuracy compared to raw extraction.
---
2026-04-02 17:55:37,223 - __main__ - INFO - Treating C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf as a scanned PDF and applying OCR.
2026-04-02 17:55:39,597 - __main__ - INFO - Extracted text from scanned PDF:
---
2026-04-02 17:55:39,597 - __main__ - INFO - Page 1:
Two-Column PDF
Document

Lorem ipsum dolor sit amet, consectetur
adipiscing elit. Sed do eiusmod tempor
incididunt ut labore et dolore magna aliqua. Ut
enim ad minim veniam, quis nostrud
exercitation ullamco laboris nisi ut aliquip ex ea
commodo consequat. Duis aute irure dolor in
reprehenderit in voluptate velit esse cillum
dolore eu fugiat nulla pariatur. Excepteur sint
occaecat cupidatat non proident, sunt in culpa
qui officia deserunt mollit anim id est laborum.
Lorem ipsum dolor sit amet, consectetur
adipiscing elit. Sed do eiusmod tempor
incididunt ut labore et dolore magna aliqua. Ut
enim ad minim veniam, quis nostrud
exercitation ullamco laboris nisi ut aliquip ex ea
commodo consequat. Duis aute irure dolor in
reprehenderit in voluptate velit esse cillum
dolore eu fugiat nulla pariatur. Excepteur sint
